QKEY,INTERVIEW_START_W144,INTERVIEW_END_W144,DEVICE_TYPE_W144,LANG_W144,XRAND_FB_IG_W144,SMUSE_a_W144,SMUSE_c_W144,SMUSE_d_W144,SMUSE_i_W144,SMUSE2_a_W144,SMUSE2_c_W144,SMUSE2_d_W144,SMUSE2_i_W144,SOCIALNEWS2_a_W144,SOCIALNEWS2_c_W144,SOCIALNEWS2_d_W144,SOCIALNEWS2_i_W144,DOV_USE4_W144,DOV_ASKFB_W144,DOV_ASKIG_W144,FBWHY_a_W144,FBWHY_b_W144,FBWHY_c_W144,FBWHY_d_W144,FBWHY_e_W144,FBWHY_f_W144,FBWHY_g_W144,FBDEMOCRACY_W144,FBSOURCE_a_W144,FBSOURCE_b_W144,FBSOURCE_c_W144,FBSOURCE_d_W144,FBSOURCE_e_W144,FBTYPE_a_W144,FBTYPE_b_W144,FBTYPE_c_W144,FBTYPE_d_W144,FBACC_W144,FBINFLUENCE_W144,FBELSE_W144,FBWORN_W144,FBHARASS_W144,FBSHARE_W144,FBSHAREPOL_W144,FBWHYSP_a_W144,FBWHYSP_b_W144,FBWHYSP_c_W144,FBWHYSP_d_W144,FBWHYNTSP_a_W144,FBWHYNTSP_b_W144,FBWHYNTSP_c_W144,FBWHYNTSP_d_W144,FBSEEPOL_W144,FBPOLIDEO_W144,FBFREEEXP_W144,IGWHY_a_W144,IGWHY_b_W144,IGWHY_c_W144,IGWHY_d_W144,IGWHY_e_W144,IGWHY_f_W144,IGWHY_g_W144,IGDEMOCRACY_W144,IGSOURCE_a_W144,IGSOURCE_b_W144,IGSOURCE_c_W144,IGSOURCE_d_W144,IGSOURCE_e_W144,IGTYPE_a_W144,IGTYPE_b_W144,IGTYPE_c_W144,IGTYPE_d_W144,IGACC_W144,IGINFLUENCE_W144,IGELSE_W144,IGWORN_W144,IGHARASS_W144,IGSHARE_W144,IGSHAREPOL_W144,IGWHYSP_a_W144,IGWHYSP_b_W144,IGWHYSP_c_W144,IGWHYSP_d_W144,IGWHYNTSP_a_W144,IGWHYNTSP_b_W144,IGWHYNTSP_c_W144,IGWHYNTSP_d_W144,IGSEEPOL_W144,IGPOLIDEO_W144,IGFREEEXP_W144,XTWHY_a_W144,XTWHY_b_W144,XTWHY_c_W144,XTWHY_d_W144,XTWHY_e_W144,XTWHY_f_W144,XTWHY_g_W144,XTDEMOCRACY_W144,XTSOURCE_a_W144,XTSOURCE_b_W144,XTSOURCE_c_W144,XTSOURCE_d_W144,XTSOURCE_e_W144,XTTYPE_a_W144,XTTYPE_b_W144,XTTYPE_c_W144,XTTYPE_d_W144,XTACC_W144,XTINFLUENCE_W144,XTELSE_W144,XTWORN_W144,XTHARASS_W144,XTSHARE_W144,XTSHAREPOL_W144,XTWHYSP_a_W144,XTWHYSP_b_W144,XTWHYSP_c_W144,XTWHYSP_d_W144,XTWHYNTSP_a_W144,XTWHYNTSP_b_W144,XTWHYNTSP_c_W144,XTWHYNTSP_d_W144,XTSEEPOL_W144,XTPOLIDEO_W144,XTFREEEXP_W144,TTWHY_a_W144,TTWHY_b_W144,TTWHY_c_W144,TTWHY_d_W144,TTWHY_e_W144,TTWHY_f_W144,TTWHY_g_W144,TTDEMOCRACY_W144,TTSOURCE_a_W144,TTSOURCE_b_W144,TTSOURCE_c_W144,TTSOURCE_d_W144,TTSOURCE_e_W144,TTTYPE_a_W144,TTTYPE_b_W144,TTTYPE_c_W144,TTTYPE_d_W144,TTACC_W144,TTINFLUENCE_W144,TTELSE_W144,TTWORN_W144,TTHARASS_W144,TTSHARE_W144,TTSHAREPOL_W144,TTWHYSP_a_W144,TTWHYSP_b_W144,TTWHYSP_c_W144,TTWHYSP_d_W144,TTWHYNTSP_a_W144,TTWHYNTSP_b_W144,TTWHYNTSP_c_W144,TTWHYNTSP_d_W144,TTSEEPOL_W144,TTPOLIDEO_W144,TTFREEEXP_W144,F_METRO,F_CREGION,F_CDIVISION,F_USR_SELFID,F_AGECAT,F_GENDER,F_EDUCCAT,F_EDUCCAT2,F_HISP,F_HISP_ORIGIN,F_YEARSINUS_RECODE,F_RACECMB,F_RACETHNMOD,F_BIRTHPLACE,F_MARITAL,F_RELIG,F_BORN,F_RELIGCAT1,F_ATTENDPER,F_PARTY_FINAL,F_PARTYLN_FINAL,F_PARTYSUM_FINAL,F_PARTYSUMIDEO_FINAL,F_REG,F_INC_SDT1,F_IDEO,F_INTFREQ,F_VOLSUM,F_INC_TIER2,WEIGHT_W144,WEIGHT_W144_FB,WEIGHT_W144_IG,WEIGHT_W144_XT,WEIGHT_W144_TT
2.02101E+11,2024-03-19T22:41:27Z,2024-03-19T22:45:01Z,2,1,1,1,2,1,1,2,,2,5,1,,2,2,0,1,1,2,3,3,2,1,2,3,3,1,1,2,2,2,1,1,1,1,3,2,3,3,2,1,4,3,3,3,2,,,,,4,4,1,3,3,3,2,2,3,3,3,,,,,,1,1,1,2,,,,,2,1,4,3,3,2,2,,,,,4,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,1,3,3,3,3,,,,,,1,2,1,2,,,,,2,2,,,,,,,,,,4,2,1,1,3,5,3,2,2,1,5,2,,1,1,1,1,1,10,,3,6,2,,2,4,1,5,5,1,2,2,0.36725659701784713,0.36725659701784713,0.36725659701784713,,0.36725659701784713
2.02101E+11,2024-03-19T17:06:29Z,2024-03-19T17:11:18Z,2,1,2,1,2,1,2,2,,3,,2,,2,,0,1,1,3,3,3,2,1,3,3,2,,,,,,1,1,1,1,,,,,1,1,5,,,,,1,3,1,2,3,4,1,3,3,3,2,1,3,3,2,,,,,,1,1,1,1,,,,,2,1,5,,,,,3,3,1,1,3,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,8,1,3,2,1,5,2,,1,1,1,1,3,1,2,1,5,3,1,1,2,3,6,3,2,2,2,1.4468289841110504,1.4468289841110504,1.4468289841110504,,
2.02101E+11,2024-03-19T15:47:20Z,2024-03-19T16:01:58Z,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,2,1,2,1,3,1,2,1,1,1,1,1,1,2,5,3,3,1,3,1,5,,,,,1,3,3,1,5,,1,3,3,3,1,1,1,3,3,1,1,2,2,1,2,2,1,1,3,4,3,5,3,1,5,,,,,3,1,1,1,5,,2,1,3,3,1,3,1,1,3,1,1,1,1,1,1,1,1,1,3,4,3,5,2,1,5,,,,,3,1,3,1,3,4,1,2,3,5,1,1,2,3,2,2,,1,2,2,1,6,12,,3,6,4,1,1,9,3,1,99,1,2,1,2.6088227031465028,,5.2176454062930055,2.6088227031465028,2.6088227031465028
2.02101E+11,2024-03-20T15:44:48Z,2024-03-20T15:45:06Z,1,1,1,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,5,3,3,1,1,6,2,,1,5,4,1,1,1,1,1,2,3,1,1,1,1,9,2,2,2,3,1.4810738748639052,,,,
2.02101E+11,2024-03-19T15:39:55Z,2024-03-19T15:47:16Z,2,1,1,1,1,1,1,4,4,3,2,2,2,2,1,1,1,0,3,3,3,3,1,3,3,2,,,,,,2,1,1,1,,,,,1,2,,,,,,,,,,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,2,3,3,2,3,1,,,,,,1,1,1,1,,,,,1,2,,,,,,,,,,4,2,1,3,3,2,1,3,2,2,1,2,2,1,2,1,1,1,1,1,3,3,3,4,1,1,5,,,,,1,1,1,1,4,2,1,1,3,5,2,2,2,2,3,2,,1,1,1,1,1,12,,3,6,2,,2,4,1,4,4,1,2,2,0.4886865125509835,0.977373025,,0.4886865125509835,0.4886865125509835
2.02101E+11,2024-03-21T18:23:50Z,2024-03-21T18:24:21Z,2,1,2,2,99,99,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,8,3,4,2,3,2,2,,1,1,1,1,5,12,,3,6,1,,1,2,1,2,3,2,1,2,0.4336822660107657,,,,
2.02101E+11,2024-03-20T09:18:54Z,2024-03-20T09:19:12Z,2,1,1,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,5,2,3,1,2,3,2,,1,2,2,1,1,1,1,1,2,2,,2,3,1,9,2,2,2,2,0.5115507768593827,,,,
2.02101E+11,2024-03-23T17:14:04Z,2024-03-23T17:23:10Z,2,1,1,1,1,2,1,3,6,,2,2,2,,1,0,1,0,3,3,2,2,1,2,2,3,,,,,,1,1,1,1,,,,,2,2,,,,,,,,,,4,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,2,3,3,3,2,,,,,,2,2,2,2,,,,,2,2,,,,,,,,,,5,,2,3,2,2,1,2,2,2,1,1,2,1,1,1,1,1,1,1,3,2,1,4,2,1,5,,,,,3,3,3,2,4,2,1,1,3,5,2,1,1,2,4,2,,1,1,1,1,6,11,,4,6,2,,2,4,1,9,5,1,2,3,1.5228034653737148,1.5228034653737148,,1.5228034653737148,1.5228034653737148
2.02101E+11,2024-03-19T18:29:52Z,2024-03-19T18:34:28Z,1,1,2,1,1,1,2,2,3,3,,2,1,2,,0,1,1,3,3,2,2,1,1,2,2,,,,,,1,1,1,2,,,,,1,1,4,3,3,3,2,,,,,3,2,2,2,2,2,2,1,2,2,3,,,,,,1,1,1,2,,,,,3,1,4,3,2,3,2,,,,,4,2,1,2,2,1,2,3,1,2,1,1,2,2,1,1,1,1,1,2,3,2,3,3,2,2,,,,,,,,,,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,5,3,2,1,1,6,2,,1,1,1,1,1,2,2,2,2,3,1,1,1,1,8,2,2,1,2,0.4651469499512932,0.4651469499512932,0.4651469499512932,0.4651469499512932,
2.02101E+11,2024-03-19T20:40:41Z,2024-03-19T20:55:30Z,2,1,2,1,2,2,1,3,,,5,1,,,1,0,1,0,2,2,3,2,2,2,2,3,2,1,2,2,1,1,1,1,1,3,3,3,3,3,1,5,,,,,3,3,3,3,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,3,3,3,99,2,2,2,2,2,2,2,2,2,1,4,3,1,2,2,,,,,,,,,,5,,2,2,3,5,3,4,2,3,2,2,,1,2,2,1,1,1,1,1,1,2,,2,3,1,2,3,5,1,2,0.855687107,0.855687107,,,0.855687107
2.02101E+11,2024-03-20T22:13:54Z,2024-03-20T22:14:29Z,2,1,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,5,2,4,2,2,3,2,,1,4,4,1,5,1,2,1,2,2,,2,4,1,2,4,1,2,1,0.38315096498252144,,,,
2.02101E+11,2024-03-19T16:42:28Z,2024-03-19T16:49:34Z,2,1,2,1,1,2,2,2,6,,,1,2,,,0,1,0,2,3,3,1,1,1,2,3,2,1,1,2,1,1,1,1,2,3,1,2,5,1,1,5,,,,,1,2,2,2,3,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,3,3,3,3,,,,,,1,2,1,2,,,,,2,2,,,,,,,,,,3,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,8,3,4,2,3,2,2,,1,1,1,1,5,1,1,1,5,1,,1,1,1,1,2,2,2,1,1.1296251837088522,1.1296251837088522,,1.1296251837088522,
2.02101E+11,2024-03-20T08:10:32Z,2024-03-20T08:16:30Z,1,1,2,2,1,2,2,,2,,,,1,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,3,2,3,1,1,2,1,1,2,1,1,1,1,3,3,3,3,2,1,4,99,1,1,1,,,,,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,5,2,4,1,1,5,2,,1,1,1,1,5,1,2,1,5,1,,1,1,1,5,2,1,2,2,0.6409933237150824,,,0.6409933237150824,
2.02101E+11,2024-03-19T19:19:17Z,2024-03-19T19:44:24Z,2,1,2,2,1,1,2,,2,2,,,1,2,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,1,1,3,1,,,,,,1,2,1,2,,,,,3,1,5,,,,,3,1,1,2,5,,1,2,2,3,2,3,3,3,1,1,2,1,1,1,1,1,1,1,3,2,3,4,2,2,,,,,,,,,,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,5,2,3,2,1,5,2,,1,1,1,1,1,1,1,1,1,1,,1,1,1,7,2,2,1,2,1.2141648032724952,,1.2141648032724952,1.2141648032724952,
2.02101E+11,2024-03-19T16:30:57Z,2024-03-19T16:35:24Z,2,1,2,1,2,1,1,6,,1,5,2,,1,2,0,1,1,3,3,3,3,3,3,3,2,,,,,,2,2,2,2,,,,,2,2,,,,,,,,,,5,,1,2,3,3,2,2,1,3,1,1,1,2,2,1,1,1,1,1,3,2,3,3,1,1,5,,,,,2,3,2,3,3,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,3,3,3,2,,,,,,2,2,1,2,,,,,2,1,5,,,,,2,3,2,3,5,,1,1,3,5,2,2,2,2,4,1,7,1,4,3,1,6,11,,4,5,3,2,2,3,2,2,3,1,2,2,0.9548647893516297,0.9548647893516297,0.9548647893516297,,0.9548647893516297
2.02101E+11,2024-03-20T09:14:40Z,2024-03-20T09:15:03Z,1,1,1,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,5,2,4,1,3,2,2,,1,1,1,1,5,1,1,1,6,1,,1,1,1,2,2,3,2,2,0.6397701421849613,,,,
2.02101E+11,2024-03-20T13:46:03Z,2024-03-20T13:48:02Z,1,1,2,1,2,2,2,3,,,,2,,,,0,1,0,3,3,3,2,1,3,3,2,,,,,,1,1,1,2,,,,,3,2,,,,,,,,,,4,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,5,2,2,1,2,4,2,,4,99,99,4,6,1,1,1,5,1,,1,1,1,2,2,1,2,2,1.0500695656303254,1.0500695656303254,,,
2.02101E+11,2024-03-19T17:09:51Z,2024-03-19T17:13:21Z,2,1,1,1,2,2,1,1,,,1,2,,,2,0,1,0,3,3,3,1,1,3,3,3,,,,,,1,1,1,1,,,,,3,2,,,,,,,,,,5,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,1,3,3,3,3,,,,,,1,2,2,2,,,,,3,2,,,,,,,,,,5,,1,1,3,5,3,2,2,3,2,2,,1,2,2,1,4,1,2,1,4,2,,2,4,3,1,5,1,2,1,0.39797592114688807,0.39797592114688807,,,0.39797592114688807
2.02101E+11,2024-03-21T07:49:05Z,2024-03-21T07:56:12Z,2,1,1,1,2,2,2,3,,,,1,,,,0,1,0,2,2,1,3,1,2,3,3,1,1,2,1,1,1,1,1,1,3,2,1,2,2,1,4,2,2,3,3,,,,,3,2,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,5,2,4,1,2,3,2,,1,1,1,1,1,1,1,1,5,1,,1,1,1,9,2,1,2,3,0.3843192343549549,0.3843192343549549,,,
2.02101E+11,2024-03-21T16:45:50Z,2024-03-21T16:49:51Z,2,1,1,1,1,1,1,3,5,1,1,2,2,2,1,1,1,0,3,3,3,3,1,3,3,3,,,,,,2,2,1,2,,,,,2,2,,,,,,,,,,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,1,2,3,3,3,3,,,,,,1,1,1,1,,,,,1,2,,,,,,,,,,3,4,2,2,2,2,1,3,1,2,1,1,2,2,1,1,1,1,1,1,3,2,1,3,1,1,4,2,2,2,2,,,,,3,4,1,1,4,8,1,1,2,2,3,2,,1,2,2,1,6,12,,3,6,4,2,2,4,1,2,5,1,1,1,1.549948235729369,3.099896471458738,,1.549948235729369,1.549948235729369
2.02101E+11,2024-03-19T16:10:12Z,2024-03-19T16:26:26Z,1,1,2,1,2,1,2,2,,5,,1,,2,,0,1,1,2,2,3,1,1,2,3,3,2,1,2,2,2,1,1,1,1,3,2,1,3,1,1,5,,,,,1,3,1,3,4,3,2,3,3,3,1,1,3,3,1,,,,,,1,2,2,2,,,,,2,1,5,,,,,2,1,1,2,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,8,2,4,1,2,3,2,,1,1,1,1,1,1,1,1,6,2,,2,4,1,3,4,1,2,2,0.4420736444785186,0.4420736444785186,0.4420736444785186,,
2.02101E+11,2024-03-19T15:52:07Z,2024-03-19T15:57:06Z,1,1,1,1,2,2,2,2,,,,2,,,,0,1,0,3,2,2,1,2,1,2,3,,,,,,1,2,1,2,,,,,3,1,4,3,3,3,2,,,,,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,5,2,4,2,3,2,2,,1,1,1,1,5,1,2,1,6,1,,1,1,1,2,2,2,2,2,0.5163836903461883,0.5163836903461883,,,
2.02101E+11,2024-03-21T11:28:26Z,2024-03-21T11:31:21Z,2,1,2,1,2,2,2,4,,,,2,,,,0,1,0,3,3,3,3,2,3,3,3,,,,,,2,2,2,2,,,,,3,2,,,,,,,,,,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,8,2,3,2,3,1,2,,1,1,1,1,2,12,,3,6,4,99,9,9,1,1,99,5,2,1,2.410711035188923,2.410711035188923,,,
2.02101E+11,2024-03-19T21:03:19Z,2024-03-19T21:09:18Z,3,1,2,1,2,2,2,2,,,,2,,,,0,1,0,3,3,2,2,1,3,3,3,,,,,,1,2,1,2,,,,,2,2,,,,,,,,,,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,5,2,4,1,3,2,2,,1,1,1,1,1,1,2,1,6,1,,1,1,1,2,2,2,2,1,1.3069078127851865,1.3069078127851865,,,
2.02101E+11,2024-03-19T17:31:19Z,2024-03-19T17:34:38Z,2,1,1,1,2,2,2,2,,,,2,,,,0,1,0,3,3,3,2,1,2,3,3,,,,,,2,2,1,2,,,,,1,1,5,,,,,1,3,1,3,4,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,8,2,4,2,3,2,2,,1,1,1,1,1,12,,3,6,3,2,2,4,1,6,4,2,2,2,0.7961078032283758,0.7961078032283758,,,
2.02101E+11,2024-03-19T15:42:13Z,2024-03-19T15:55:13Z,2,1,1,1,1,1,2,2,6,6,,1,2,2,,0,1,1,3,3,3,2,1,2,2,3,2,1,2,2,2,1,1,1,1,4,2,1,5,2,1,4,3,3,3,2,,,,,4,4,1,3,3,3,3,2,3,3,3,,,,,,1,1,2,2,,,,,2,2,,,,,,,,,,4,4,1,3,3,3,3,3,3,2,3,,,,,,2,2,1,2,,,,,3,2,,,,,,,,,,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,5,2,3,2,2,4,2,,4,1,1,4,1,1,1,1,6,1,,1,1,1,4,1,1,2,2,0.5474869808606524,0.5474869808606524,0.5474869808606524,0.5474869808606524,
2.02101E+11,2024-03-19T18:37:09Z,2024-03-19T18:46:35Z,2,1,2,1,2,2,1,1,,,2,1,,,2,0,1,0,3,3,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,3,2,1,1,5,,,,,2,1,1,3,3,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,2,3,2,3,3,,,,,,1,1,1,1,,,,,1,1,5,,,,,1,2,1,3,3,4,1,1,3,5,2,4,2,3,2,2,,1,2,2,1,6,1,2,1,5,2,,2,3,1,1,2,2,2,1,0.24966907873474956,0.24966907873474956,,,0.24966907873474956
2.02101E+11,2024-03-20T22:11:19Z,2024-03-20T22:11:28Z,2,1,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,5,2,2,1,1,6,2,,1,1,1,1,2,4,2,4,3,1,,1,1,1,9,1,1,1,3,0.5415999502350258,,,,
2.02101E+11,2024-03-19T19:26:17Z,2024-03-19T20:34:02Z,1,1,1,1,1,1,2,6,5,6,,2,2,2,,0,1,1,3,3,3,3,3,3,3,2,,,,,,1,1,1,1,,,,,3,2,,,,,,,,,,4,4,2,3,3,3,3,3,3,2,2,,,,,,1,2,1,1,,,,,2,2,,,,,,,,,,4,2,2,3,2,3,2,3,3,3,2,,,,,,1,1,1,1,,,,,2,2,,,,,,,,,,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,6,2,2,1,1,5,2,,1,2,2,1,6,10,,3,4,3,2,2,3,2,6,3,1,1,2,0.18120617438184503,0.18120617438184503,0.18120617438184503,0.18120617438184503,
2.02101E+11,2024-03-21T13:35:12Z,2024-03-21T13:39:27Z,2,1,1,1,1,1,1,3,6,2,4,2,2,2,2,1,1,0,3,3,3,3,1,3,2,3,,,,,,2,1,1,2,,,,,2,1,5,,,,,1,3,1,3,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,1,3,3,3,2,,,,,,1,1,1,1,,,,,2,2,,,,,,,,,,3,3,1,3,3,3,1,3,2,3,1,,,,,,1,2,1,2,,,,,2,2,,,,,,,,,,4,4,1,1,2,4,2,2,2,2,3,2,,1,1,1,1,1,1,1,1,4,4,2,2,3,1,9,3,2,1,2,0.39799864329554907,0.7959972865910981,,0.39799864329554907,0.39799864329554907
2.02101E+11,2024-03-18T17:03:21Z,2024-03-18T17:10:28Z,2,1,1,1,2,1,2,2,,4,,2,,2,,0,1,1,3,3,2,1,1,2,3,3,,,,,,1,1,1,1,,,,,2,1,5,,,,,3,3,1,2,4,2,1,3,3,3,2,2,2,3,3,,,,,,1,2,2,2,,,,,2,2,,,,,,,,,,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,5,2,3,1,2,3,2,,1,1,1,1,3,2,2,2,3,3,1,1,2,1,2,3,1,1,2,0.20656323586384256,0.20656323586384256,0.20656323586384256,,
2.02101E+11,2024-03-21T23:18:18Z,2024-03-21T23:30:06Z,2,1,2,1,1,1,1,6,6,1,4,1,1,1,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,3,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,4,3,1,1,1,,,,,4,2,2,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,1,2,5,4,3,5,3,2,,,,,,,,,,5,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,5,,,,,1,1,3,3,1,2,1,1,4,9,1,1,2,1,5,2,,2,3,5,4,6,6,,4,1,3,1,1,1,3,7,2,1,2,2,3.7474456091186426,,7.494891218237285,3.7474456091186426,3.7474456091186426
2.02101E+11,2024-03-19T15:57:30Z,2024-03-19T16:01:10Z,1,1,2,2,2,1,1,,,6,3,,,2,2,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,1,2,3,1,3,3,,,,,,1,2,2,2,,,,,3,2,,,,,,,,,,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,1,1,3,1,2,3,,,,,,2,2,2,2,,,,,3,2,,,,,,,,,,5,,2,1,4,9,2,3,2,1,5,2,,1,1,1,1,2,9,,3,6,2,,2,4,1,3,5,1,2,2,0.8734012294201007,,0.8734012294201007,,0.8734012294201007
2.02101E+11,2024-03-19T17:53:04Z,2024-03-19T18:01:53Z,2,1,1,1,1,1,1,2,2,2,2,2,2,1,2,1,1,0,3,3,3,1,1,2,3,1,,,,,,1,1,1,1,,,,,2,2,,,,,,,,,,4,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,1,3,3,3,1,,,,,,1,1,1,1,,,,,2,2,,,,,,,,,,3,3,1,3,3,2,1,2,3,2,1,,,,,,1,1,1,1,,,,,2,2,,,,,,,,,,3,3,1,1,3,5,1,3,2,1,5,2,,2,1,1,4,1,4,2,4,4,1,,1,2,3,9,3,2,2,3,1.7377837570738228,3.4755675141476456,,1.7377837570738228,1.7377837570738228
2.02101E+11,2024-03-20T16:08:50Z,2024-03-20T16:11:12Z,2,1,1,2,1,2,2,,2,,,,1,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,3,2,3,3,1,2,2,1,1,1,1,1,1,3,2,1,2,1,2,,,,,,,,,,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,9,1,2,1,2,3,2,,1,4,4,1,6,9,,3,6,2,,2,4,1,5,5,1,2,2,0.3913714185193682,,,0.3913714185193682,
